date,open_btc,high_btc,low_btc,close_btc,volume_btc,%var_btc,open_sp,high_sp,low_sp,close_sp,volume_sp,%var_sp,close_gd,open_gd,high_gd,low_gd,volume_gd,%var_gd
2023-12-05,41986.264347015,44408.6657350926,41421.1473852755,44080.6479510633,36312154534,4.99,4557.25,4578.56,4551.68,4567.18,3909950000,0.22,2.0269,2.0392,2.05,2.0199,142000,-0.3
2023-12-06,44080.0242501869,44265.7704026223,43478.0813159423,43746.4453572592,29909761585,-0.76,4586.23,4590.74,4546.5,4549.34,4245680000,-0.8,2.0384,2.0283,2.0428,2.027,68000,0.57
2023-12-07,43769.1310742455,44042.5880240247,42880.650128739,43292.664239208,27635760670,-1.09,4568.84,4590.92,4565.22,4585.59,3818880000,0.37,2.0369,2.0347,2.0473,2.0274,53000,-0.07
2023-12-08,43293.1349473961,44705.5150094178,43125.2951035043,44166.6006381823,24421116686,2.02,4576.2,4609.23,4574.06,4604.37,3707010000,0.62,2.0049,2.0347,2.0396,2.0008,137000,-1.57
2023-12-11,43792.0178583651,43808.3730556685,40234.5783345331,41243.833314624,40632672038,-5.82,4593.39,4623.71,4593.39,4622.44,3823210000,0.63,1.9843,2.0106,2.0132,1.9821,55000,-1.03
2023-12-12,41238.7333899751,42048.3037818572,40667.5618509577,41450.2221904665,24779520131,0.51,4618.3,4643.93,4608.09,4643.7,3808380000,0.55,1.9839,1.989,2.0027,1.9835,57000,-0.02
2023-12-13,41468.4658620962,43429.7806213337,40676.8681612393,42890.7407335901,26797884673,3.43,4646.2,4709.69,4643.23,4707.09,5063650000,1.31,1.9881,1.9855,2.0333,1.979,222000,0.21
2023-12-14,42884.262691725,43390.8603735018,41767.0905401243,43023.9719741933,25578530177,0.33,4721.04,4738.57,4694.34,4719.55,6314040000,-0.03,2.0352,2.0316,2.053,2.0306,56000,2.37
2023-12-15,43028.2506905271,43087.823772867,41692.9680383251,41929.758392901,19639442461,-2.55,4714.23,4725.53,4704.69,4719.19,8218980000,0.11,2.026,2.038,2.0496,2.02,63000,-0.45
2023-12-18,41348.2020891569,42720.2971272287,40530.2585192877,42623.5383250276,25224642007,3.08,4725.58,4749.52,4725.58,4740.56,4060340000,0.32,2.0309,2.0237,2.0363,2.0208,25000,0.24
2023-12-19,42641.5102132607,43354.2965965116,41826.3351516884,42270.526139511,23171001281,-0.87,4743.72,4768.69,4743.72,4768.37,4026970000,0.52,2.0426,2.031,2.05,2.0254,47000,0.58
2023-12-20,42261.3001386457,44275.5875124813,42223.81786147,43652.2486680177,27868908174,3.29,4764.73,4778.01,4697.82,4698.35,4201320000,-1.39,2.0381,2.0435,2.0459,2.0316,26000,-0.22
2023-12-21,43648.1249306302,44240.6691278117,43330.0526463835,43869.1508569937,22452766168,0.51,4724.29,4748.71,4708.35,4746.75,3431180000,0.48,2.0418,2.0347,2.048,2.034,54000,0.18
2023-12-22,43868.9864223563,44367.9557717841,43441.9679523025,43997.9014099549,21028503216,0.29,4753.92,4772.94,4736.77,4754.63,3046770000,0.01,2.0596,2.0515,2.0723,2.0494,44000,0.87
2023-12-26,43599.8475904194,43603.1754416663,41676.4899684567,42520.4015112687,30026850981,-2.48,4758.86,4784.72,4758.45,4774.75,2513910000,0.33,2.0604,2.0563,2.0696,2.0563,29000,0.04
2023-12-27,42518.4685280916,43683.1598081313,42167.5834863898,43442.8545582321,25260941031,2.17,4773.45,4785.39,4768.9,4781.58,2748450000,0.17,2.0834,2.068,2.0853,2.0633,59000,1.12
2023-12-28,43468.1980626735,43804.7814175761,42318.5488619045,42627.8535313684,22992093013,-1.93,4786.44,4793.3,4780.98,4783.35,2698860000,-0.06,2.0835,2.0895,2.0982,2.0746,12954000,0.0
2023-12-29,42614.6438924239,43124.3258597128,41424.0606411494,42099.40280858,26000021055,-1.21,4782.88,4788.43,4751.99,4769.83,3126060000,-0.27,2.0718,2.0761,2.0841,2.0676,10572000,-0.56
2024-01-02,44187.1390394876,45899.7063545898,44176.9504427245,44957.9700541418,39335274535,1.74,4745.2,4754.33,4722.67,4742.83,3743050000,-0.05,2.0734,2.0727,2.0881,2.0643,15756000,0.08
2024-01-03,44961.6031868025,45503.2417949492,40813.5348681668,42848.1756409655,46342323118,-4.7,4725.07,4729.29,4699.71,4704.81,3950760000,-0.43,2.0428,2.0679,2.0743,2.0383,22168000,-1.48
2024-01-04,42855.8147613589,44770.0234137515,42675.174006958,44179.9217008268,30448091209,3.09,4697.42,4726.78,4687.53,4688.68,3715480000,-0.19,2.05,2.0493,2.0581,2.0433,13026000,0.35
2024-01-05,44192.9786987717,44353.2858592993,42784.7182659068,44162.6916302269,32336029346,-0.07,4690.57,4721.49,4682.11,4697.24,3844370000,0.14,2.0498,2.0514,2.0711,2.0308,21468000,-0.01
2024-01-08,43948.7069553091,47218.0011250012,43244.0816061893,46970.5023144901,42746192015,6.88,4703.7,4764.54,4699.82,4763.54,3742320000,1.27,2.0335,2.0526,2.0533,2.0227,22099000,-0.8
2024-01-09,46987.6387410088,47893.701008309,45244.7151480448,46139.7303748525,39821290991,-1.8,4741.93,4765.47,4730.35,4756.5,3529960000,0.31,2.033,2.0345,2.0486,2.0319,21875000,-0.02
2024-01-10,46121.5398246707,47647.2209853195,44483.1508612105,46627.7791119614,50114613298,1.1,4759.94,4790.8,4756.2,4783.45,3498680000,0.49,2.0278,2.036,2.0462,2.0259,20501000,-0.26
2024-01-11,46656.0730839661,48969.3713995297,45678.6453977641,46368.5853820194,45833734549,-0.62,4792.13,4798.5,4739.58,4780.24,3759890000,-0.25,2.0192,2.0294,2.0561,2.0173,30134000,-0.42
2024-01-12,46354.7931880012,46498.1348211579,41903.7707507553,42853.166658062,43332698900,-7.55,4791.18,4802.4,4768.98,4783.83,3486340000,-0.15,2.0516,2.0332,2.0673,2.0331,27235000,1.6
2024-01-16,42499.3375361691,43566.2749235186,42085.9960280039,43154.9442343824,24062872739,1.54,4772.35,4782.34,4747.12,4765.98,4260550000,-0.13,2.0302,2.0534,2.0628,2.0276,28525000,0.0
2024-01-17,43132.1003391655,43189.8905105363,42189.3105279928,42742.6528373141,20851232595,-0.9,4739.13,4744.23,4714.82,4739.21,3928600000,0.0,2.0065,2.0317,2.0361,2.0046,25429000,-1.17
2024-01-18,42742.3116238329,42876.3466025394,40631.170494622,41262.0583641846,25218357242,-3.46,4760.1,4785.79,4740.57,4780.94,4019000000,0.44,2.0216,2.0091,2.0256,2.0077,17193000,0.75
2024-01-19,41278.4591854003,42134.1589750297,40297.4578577579,41618.4073654042,25752407154,0.82,4796.28,4842.07,4785.87,4839.81,4287200000,0.91,2.0293,2.0274,2.0419,2.0222,17281000,0.38
2024-01-22,41553.6526912489,41651.2067927986,39450.1189925939,39507.368823822,31338708142,-4.92,4853.42,4868.41,4844.05,4850.43,4297610000,-0.06,2.0222,2.0318,2.0341,2.0174,15276000,-0.35
2024-01-23,39518.7154526761,40127.3534273434,38521.8938882205,39845.5511467999,29244553045,0.83,4856.8,4866.48,4844.37,4864.6,3912800000,0.16,2.0258,2.0232,2.0393,2.0208,15670000,0.18
2024-01-24,39877.5955582972,40483.7838777778,39508.7984636234,40077.073269779,22359526178,0.5,4888.56,4903.68,4865.94,4868.55,4330030000,-0.41,2.016,2.0307,2.0379,2.0117,23446000,-0.48
2024-01-25,40075.5490213235,40254.4823232698,39545.6644584551,39933.80775217,18491782013,-0.35,4886.66,4898.15,4869.34,4894.16,4020430000,0.15,2.0178,2.0148,2.0256,2.004,19667000,0.09
2024-01-26,39936.8168833334,42209.3851748614,39825.6922313522,41816.8728440034,25598119893,4.71,4888.91,4906.69,4881.47,4890.97,3353400000,0.04,2.0173,2.021,2.0281,2.0156,11959000,-0.02
2024-01-29,42030.9153796232,43305.868859591,41818.3310863757,43288.2453360835,20668476578,2.99,4892.95,4929.31,4887.4,4927.93,3525160000,0.71,2.0254,2.0244,2.0372,2.0188,15071000,0.4
2024-01-30,43300.2280935041,43838.9468441061,42711.371764431,42952.6082102489,23842814517,-0.8,4925.89,4931.09,4916.27,4924.97,3836130000,-0.02,2.0411,2.0417,2.0573,2.0376,112000,0.78
2024-01-31,42946.251373978,43717.4046564783,42298.9471563758,42582.6063895367,24673628793,-0.85,4899.19,4906.75,4845.15,4845.65,4696120000,-1.09,2.0574,2.0448,2.0641,2.0389,143000,0.8
2024-02-01,42569.7613984399,43243.1681801413,41879.1899911815,43075.7745999369,21423953779,1.19,4861.11,4906.97,4853.52,4906.19,4386090000,0.93,2.0612,2.0477,2.0729,2.0369,135000,0.18
2024-02-02,43077.6391761328,43422.4880666837,42584.337230227,43185.8594322356,18603843039,0.25,4916.06,4975.29,4907.99,4958.61,3974350000,0.87,2.0439,2.0623,2.0645,2.0345,302000,-0.84
2024-02-05,42577.6229811484,43494.2486315872,42264.8172969015,42658.66604833,18715487317,0.19,4957.19,4957.19,4918.09,4942.81,4023640000,-0.29,2.0329,2.0476,2.048,2.021,100000,-0.54
2024-02-06,42657.3910738742,43344.148217751,42529.0214234132,43084.6718635339,16798476725,1.0,4950.16,4957.77,4934.88,4954.23,4440880000,0.08,2.0415,2.0318,2.0453,2.0293,63000,0.42
2024-02-07,43090.0212972066,44341.9483326736,42775.9584713438,44318.2244507353,21126587774,2.85,4973.05,4999.89,4969.05,4995.06,4895590000,0.44,2.0418,2.0422,2.051,2.037,51000,0.01
2024-02-08,44332.1256023337,45575.8417211487,44332.1256023337,45301.5666288709,26154524080,2.19,4995.16,5000.4,4987.09,4997.91,4341860000,0.06,2.0381,2.0411,2.0435,2.0246,67000,-0.18
2024-02-09,45297.3842529508,48152.494627699,45260.8245721867,47147.2003126111,39316770843,4.08,5004.17,5030.06,5000.34,5026.61,3912990000,0.45,2.0288,2.0393,2.0417,2.0247,53000,-0.46
2024-02-12,48296.3851963696,50280.4752743247,47745.760261073,49958.2242190229,34511985804,3.44,5026.83,5048.39,5016.83,5021.84,3805740000,-0.1,2.0234,2.0308,2.0311,2.0158,122000,-0.27
2024-02-13,49941.3611618475,50358.3920857078,48406.495563553,49742.4409898499,35593051468,-0.4,4967.94,4971.3,4920.31,4953.17,4302190000,-0.3,1.9977,2.0238,2.0355,1.9934,147000,-1.27
2024-02-14,49733.4447985071,52021.3707787094,49296.8309233025,51826.6959960877,39105608049,4.21,4976.44,5002.52,4956.45,5000.62,3845600000,0.49,1.9947,1.9949,1.9987,1.9872,163000,-0.15
2024-02-15,51836.7835750689,52820.0669345775,51371.6274837126,51938.5563164417,38564360532,0.2,5003.14,5032.72,4999.44,5029.73,4137970000,0.53,2.0053,1.9951,2.0104,1.9927,107000,0.53
2024-02-16,51937.726913942,52537.9702279417,51641.3672186264,52160.2028290199,28180567297,0.43,5031.13,5038.7,4999.52,5005.57,3833270000,-0.51,2.0144,2.0065,2.0174,1.9974,80000,0.45
2024-02-20,51777.7285112097,52945.0525658512,50792.3112523534,52284.8735570538,33353758255,0.98,4989.32,4993.71,4955.02,4975.51,4034880000,-0.28,2.03,2.0177,2.0321,2.0155,111000,-0.48
2024-02-21,52273.5357770647,52368.8167437199,50671.7586626541,51839.180531431,28624907019,-0.83,4963.03,4983.21,4946.0,4981.8,3788390000,0.38,2.0245,2.0254,2.033,2.0216,109000,-0.27
2024-02-22,51854.6452196827,52009.6124946062,50926.2933856684,51304.9743566764,25413900610,-1.06,5038.83,5094.39,5038.83,5087.03,4051710000,0.96,2.0208,2.0266,2.035,2.0197,166000,-0.18
2024-02-23,51283.9045735482,51497.932192527,50561.7758617907,50731.9491908572,21427078269,-1.08,5100.92,5111.06,5081.46,5088.8,3672790000,-0.24,2.0394,2.0241,2.0415,2.0156,71000,0.92
2024-02-26,51730.5397930603,54938.1743804336,50931.0316078668,54522.4015367874,34074411896,5.4,5093.0,5097.66,5068.91,5069.53,3683930000,-0.46,2.0291,2.0337,2.0363,2.025,114000,-0.51
2024-02-27,54519.3620670787,57537.8396586629,54484.2001385158,57085.3723068546,49756832031,4.71,5074.6,5080.69,5057.29,5078.18,3925950000,0.07,2.0344,2.031,2.038,2.0287,96000,0.26
2024-02-28,57071.0980532704,63913.1318135774,56738.424203497,62504.7892535158,83239156760,9.52,5067.2,5077.37,5058.35,5069.76,3789370000,0.05,2.0427,2.0397,2.0474,2.0334,13708000,0.41
2024-02-29,62499.1817682341,63585.6434285071,60498.7304458524,61198.382897303,65496611843,-2.08,5085.36,5104.99,5061.89,5096.27,5219740000,0.21,2.0547,2.0438,2.0594,2.036,22707000,0.59
2024-03-01,61168.0624293716,63155.102346449,60802.5263580781,62440.632541801,40186368422,2.08,5098.51,5140.33,5094.16,5137.08,4748110000,0.76,2.0957,2.0528,2.0971,2.047,33059000,2.0
2024-03-04,63137.0046815427,68537.0293331006,62386.5183529378,68330.4156080938,70670471104,8.23,5130.99,5149.67,5127.18,5130.95,4758440000,-0.0,2.1263,2.0916,2.1284,2.0881,32825000,1.46
2024-03-05,68341.0577818122,69170.6282056586,59323.9089421326,63801.1975606416,102802940877,-6.64,5110.52,5114.54,5056.82,5078.65,4418410000,-0.62,2.1419,2.1233,2.1505,2.1185,28315000,0.73
2024-03-06,63776.0514257971,67637.9298587807,62848.6715193177,66106.8027872293,68750229073,3.65,5108.03,5127.97,5092.22,5104.76,4559050000,-0.06,2.1582,2.1364,2.1607,2.1319,31976000,0.76
2024-03-07,66099.7416524941,68029.9186923244,65655.5342002876,66925.4832022114,46989543159,1.25,5132.38,5165.62,5128.21,5157.36,4137980000,0.49,2.1652,2.1567,2.1722,2.1517,26780000,0.32
2024-03-08,66938.093484834,70083.0516244158,66230.4521398548,68300.0956913071,59202881172,2.03,5164.46,5189.26,5117.5,5123.69,4208870000,-0.79,2.1855,2.1666,2.203,2.1612,38968000,0.94
2024-03-11,69020.5497746578,72850.7135799679,67194.8861518091,72123.9035465021,65716656764,4.5,5111.96,5124.66,5091.14,5117.94,3896430000,0.12,2.1886,2.1876,2.1955,2.1809,24242000,0.14
2024-03-12,72125.1216267045,72825.6573705477,68728.8543331391,71481.2915939556,62554434520,-0.89,5134.3,5179.87,5114.48,5175.27,4080510000,0.8,2.1661,2.1891,2.1908,2.1562,31625000,-1.03
2024-03-13,71482.1170682073,73637.4747859581,71334.092382423,73083.5013282129,48212536929,2.24,5173.49,5179.14,5151.88,5165.31,4282890000,-0.16,2.1808,2.1636,2.1856,2.1613,23227000,0.68
2024-03-14,73079.3733787985,73750.07385038,68563.0227681066,71396.5898919832,59594605698,-2.3,5175.14,5176.85,5123.3,5150.48,4687970000,-0.48,2.1675,2.1795,2.1813,2.157,20723000,-0.61
2024-03-15,71387.8732028734,72357.1308820082,65630.6940828298,69403.7718321646,78320453975,-2.78,5123.31,5136.86,5104.35,5117.09,7753670000,-0.12,2.1615,2.1662,2.1769,2.1587,18785000,-0.28
2024-03-18,68371.3072649579,68897.1344141915,66594.2303507649,67548.5915664071,49261579492,-1.2,5154.77,5175.6,5145.47,5149.42,4036220000,-0.1,2.1643,2.1599,2.1672,2.1492,21186000,0.13
2024-03-19,67556.1311558065,68106.9274067598,61536.1802464548,61912.7731524471,74215844794,-8.35,5139.09,5180.31,5131.59,5178.51,4031760000,0.77,2.1597,2.164,2.1663,2.1502,17816000,-0.21
2024-03-20,61930.15489599,68115.2588663162,60807.785959948,67913.6730250434,66792634382,9.66,5181.69,5226.19,5171.55,5224.62,4064850000,0.83,2.161,2.1614,2.1922,2.1523,23357000,0.06
2024-03-21,67911.5838668811,68199.9904381971,64580.9167386845,65491.3899253579,44480350564,-3.56,5253.43,5261.1,5240.66,5241.53,4207730000,-0.23,2.1847,2.1902,2.2253,2.1682,39175000,1.1
2024-03-22,65489.9284596836,66623.7492992082,62355.3697078192,63778.7625575478,41401116964,-2.61,5242.48,5246.09,5229.87,5234.18,3374700000,-0.16,2.16,2.1834,2.188,2.1584,20581000,-1.13
2024-03-25,67234.0975756782,71162.5934370206,66414.8322302473,69958.8135820151,42700139522,4.05,5219.52,5229.09,5216.09,5218.19,3331360000,-0.03,2.1764,2.1666,2.1825,2.1644,21161000,0.76
2024-03-26,69931.326350589,71535.7408017335,69335.612905687,69987.8389025111,36010437368,0.08,5228.85,5235.16,5203.42,5203.58,3871790000,-0.48,2.1772,2.173,2.2006,2.1683,20237000,0.04
2024-03-27,69991.8965149852,71727.6837626186,68381.9258471035,69455.3409809589,40827113309,-0.77,5226.31,5249.26,5213.92,5248.49,3850500000,0.42,2.2014,2.1889,2.2065,2.1828,121000,1.11
2024-03-28,69452.7711054015,71546.0195998392,68895.5052267084,70744.95206404,34374900617,1.86,5248.03,5264.85,5245.82,5254.35,3998270000,0.12,2.2271,2.2039,2.2435,2.1961,162000,1.17
2024-04-01,71333.4847168797,71342.0914544441,68110.6960199927,69702.1461134383,34873527352,-2.29,5257.97,5263.95,5229.2,5243.77,3325930000,-0.27,2.2459,2.2435,2.275,2.2385,110000,0.84
2024-04-02,69705.0243224739,69708.3812579704,64586.5943036175,65446.9742329379,50705240709,-6.11,5204.29,5208.34,5184.05,5205.81,3886590000,0.03,2.2703,2.2602,2.2901,2.2561,170000,1.09
2024-04-03,65446.671763903,66914.322564305,64559.8999476563,65980.8086503925,34488018367,0.82,5194.37,5228.75,5194.37,5211.49,3703250000,0.33,2.3033,2.29,2.31,2.2751,123000,1.45
2024-04-04,65975.6966672092,69291.2548057891,65113.7965341332,68508.8418444563,34439527441,3.84,5244.05,5256.59,5146.06,5147.21,4075680000,-1.85,2.2969,2.3089,2.312,2.2884,99000,-0.28
2024-04-05,68515.7542604507,68725.7583568213,66011.4794922177,67837.6425319939,33748230055,-0.99,5158.95,5222.18,5157.21,5204.34,3386780000,0.88,2.3337,2.2987,2.3376,2.2765,91000,1.6
2024-04-08,69362.5540045166,72715.3596085505,69064.2448983065,71631.3569464587,37261432669,3.27,5211.37,5219.57,5197.35,5202.39,3278180000,-0.17,2.339,2.3322,2.357,2.3105,131000,0.23
2024-04-09,71632.5026622314,71742.5063235516,68212.9193016207,69139.0158316976,36426900409,-3.48,5217.03,5224.81,5160.78,5209.91,3400680000,-0.14,2.3506,2.3444,2.3725,2.3444,156000,0.5
2024-04-10,69140.2406434559,71093.4331610893,67503.5656131505,70587.8794391434,38318601774,2.09,5167.88,5178.43,5138.7,5160.64,3845930000,-0.14,2.3366,2.3589,2.3658,2.3257,162000,-0.6
2024-04-11,70575.7321640038,71256.2381299908,69571.8149746539,70060.607060739,30153382941,-0.73,5172.95,5211.78,5138.77,5199.06,3509380000,0.5,2.3608,2.3405,2.3829,2.3316,98000,1.04
2024-04-12,70061.3796014563,71222.7429794419,65254.8343448545,67195.8641789992,44129299406,-4.09,5171.51,5175.03,5107.94,5123.41,3963220000,-0.93,2.362,2.3777,2.4366,2.3384,220000,0.05
2024-04-15,65739.6445392053,66878.6469049673,62332.0715244205,63426.2100184061,43595917653,-3.52,5149.67,5168.43,5052.47,5061.82,3950210000,-1.71,2.3709,2.3573,2.392,2.3301,167000,0.38
2024-04-16,63419.298487949,64355.6692631642,61716.4023286062,63811.8639407202,42847528078,0.62,5064.59,5079.84,5039.83,5051.41,4006200000,-0.26,2.3955,2.387,2.4022,2.3674,127000,1.04
2024-04-17,63831.8472221937,64486.3647097877,59768.58779218,61276.6932586277,41915247048,-4.0,5068.97,5077.96,5007.25,5022.21,3596130000,-0.92,2.3762,2.3879,2.3995,2.3599,58000,-0.81
2024-04-18,61275.315409319,64125.6864154228,60833.4792210451,63512.7534949431,36006307334,3.65,5031.52,5056.66,5001.89,5011.12,3619760000,-0.41,2.3858,2.3661,2.3957,2.3661,255000,0.4
2024-04-19,63510.7503198651,65481.5970540573,59651.3902645616,63843.568502442,49920425400,0.52,5005.44,5019.02,4953.56,4967.23,3878750000,-0.76,2.4014,2.3811,2.4181,2.3747,161000,0.65
2024-04-22,64935.6331696056,67233.9570363906,64548.1785840354,66837.676090911,28282686673,2.93,4987.33,5038.84,4969.4,5010.6,3820250000,0.47,2.3346,2.3915,2.3915,2.3273,103000,-2.78
2024-04-23,66839.8945118829,67199.2419461881,65864.8676587883,66407.2717994139,24310975583,-0.65,5028.85,5076.12,5027.96,5070.55,3751400000,0.83,2.3299,2.3322,2.336,2.2936,79000,-0.2
2024-04-24,66408.7220661493,67075.3696458104,63589.8719293202,64276.8974153965,30276655120,-3.21,5084.86,5089.48,5047.02,5071.63,3656740000,-0.26,2.326,2.324,2.338,2.3136,78000,-0.17
2024-04-25,64275.0210186857,65275.2075178735,62783.6332731569,64481.7066444767,32155786816,0.32,5019.88,5057.75,4990.58,5048.42,3958050000,0.57,2.3303,2.3178,2.3448,2.3064,99000,0.18
2024-04-26,64485.3699318773,64789.6575058214,63322.3996366721,63755.3213316848,24139372950,-1.13,5084.65,5114.62,5073.14,5099.96,3604140000,0.3,2.335,2.3331,2.3505,2.3266,72000,0.2
2024-04-29,63106.3642006694,64174.8777212994,61795.4572006942,63841.1201641904,26635912073,1.16,5114.13,5123.49,5088.65,5116.17,3447450000,0.04,2.3577,2.3476,2.3589,2.331,18731000,0.97
2024-04-30,63839.419865918,64703.332363219,59120.0680465683,60636.8567800147,37840840057,-5.02,5103.78,5110.83,5035.31,5035.69,4082470000,-1.33,2.3029,2.347,2.3476,2.2962,22906000,-2.32
2024-05-01,60609.4979456889,60780.4996773697,56555.2940546252,58254.0098531432,48439780271,-3.89,5029.03,5096.12,5013.45,5018.39,4544170000,-0.21,2.311,2.2982,2.3395,2.2917,22738000,0.35
2024-05-02,58253.7047001798,59602.2980278408,56937.2041675081,59123.432246675,32711813559,1.49,5049.32,5073.21,5011.05,5064.2,4381660000,0.29,2.3096,2.3299,2.3361,2.2943,19366000,-0.06
2024-05-03,59122.3008516113,63320.5033894935,58848.3120591606,62889.8367440854,33172023048,6.37,5122.78,5139.12,5101.22,5127.79,3924990000,0.1,2.3086,2.3135,2.3307,2.2852,23140000,-0.04
2024-05-06,64038.3135554184,65494.9017248,62746.2384545471,63161.9502576304,28697928697,-1.37,5142.42,5181.0,5142.42,5180.74,3683250000,0.75,2.3312,2.3128,2.3419,2.3006,19190000,0.98
2024-05-07,63162.7633988645,64390.4567414101,62285.9791810284,62334.8183461472,25930730981,-1.31,5187.2,5200.23,5178.96,5187.7,3987890000,0.01,2.3242,2.3348,2.3387,2.3182,20462000,-0.3
2024-05-08,62332.6425081457,62986.0842424385,60877.1275241843,61187.9414007209,26088172222,-1.84,5168.98,5191.95,5165.86,5187.67,3842100000,0.36,2.3223,2.322,2.3296,2.3114,21469000,-0.08
2024-05-09,61191.2005309392,63404.9153005351,60648.0754241275,63049.9592572275,25453338160,3.04,5189.03,5215.3,5180.41,5214.08,3727370000,0.48,2.3403,2.3165,2.3542,2.3129,24909000,0.78
2024-05-10,63055.1909954148,63446.742514866,60208.7815474421,60792.7767905692,27804954694,-3.59,5225.49,5239.66,5209.68,5222.68,3617900000,-0.05,2.375,2.3535,2.3853,2.352,27524000,1.48
2024-05-13,61451.2185129853,63422.6603802151,60769.8406689419,62901.4474552226,27889181179,2.36,5233.08,5237.26,5211.16,5221.42,4255710000,-0.22,2.343,2.3691,2.3708,2.3376,24308000,-1.35
2024-05-14,62900.7740072673,63092.1251610829,61123.7665334497,61552.7901353372,28186271527,-2.14,5221.1,5250.37,5217.98,5246.68,4763580000,0.49,2.3599,2.3423,2.3652,2.3405,19208000,0.72
2024-05-15,61553.9898466732,66454.4499651706,61330.4087797256,66267.4914674742,39815167073,7.66,5263.26,5311.76,5263.26,5308.15,4360810000,0.85,2.3949,2.3629,2.3961,2.3571,24984000,1.48
2024-05-16,66256.1118170564,66712.4293791061,64613.0560461696,65231.5803133093,31573077993,-1.55,5310.07,5325.49,5296.19,5297.1,3817470000,-0.24,2.3855,2.3915,2.4027,2.3752,19103000,-0.39
2024-05-17,65231.298680324,67459.459501861,65119.3149767952,67051.8749127217,28031279309,2.79,5303.1,5305.45,5283.59,5303.27,3578120000,0.0,2.4174,2.3814,2.4274,2.3778,21855000,1.34
2024-05-20,66278.7446711611,71483.5662159473,66086.1741180514,71448.1951913786,43850655717,7.8,5305.35,5325.32,5302.4,5308.13,3420100000,0.05,2.4385,2.4222,2.4542,2.4111,28143000,0.87
2024-05-21,71443.0634407286,71946.462688481,69191.1235320329,70136.5314428893,46932005990,-1.83,5298.69,5324.32,5297.87,5321.41,3662240000,0.43,2.4259,2.4315,2.4382,2.4085,22942000,-0.52
2024-05-22,70135.3186263525,70623.6942738307,68977.691411907,69122.3390056842,32802561717,-1.44,5319.28,5323.18,5286.01,5307.01,3847130000,-0.23,2.3929,2.4254,2.4305,2.378,25385000,-1.36
2024-05-23,69121.3029390876,70041.2713763247,66356.9536254419,67929.5630390052,41895680979,-1.72,5340.26,5341.88,5256.93,5267.84,3869520000,-1.36,2.3372,2.383,2.3857,2.3281,27366000,-2.33
2024-05-24,67928.1302862087,69220.293943924,66622.668678968,68526.0977735946,29197308152,0.88,5281.45,5311.65,5278.39,5304.72,3005510000,0.44,2.3345,2.3304,2.349,2.3263,17834000,-0.12
2024-05-28,69392.1967670435,69514.6393490426,67227.1543961515,68296.2219884276,32722265965,-1.58,5315.91,5315.91,5280.89,5306.04,3751540000,-0.19,2.3565,2.338,2.3655,2.3338,31622000,0.0
2024-05-29,68296.3481343617,68852.4633049161,67101.4943279545,67578.0929202265,26707072905,-1.05,5278.73,5282.27,5262.7,5266.95,3552750000,-0.22,2.3412,2.3625,2.3637,2.3342,11932000,-0.65
2024-05-30,67576.0878952647,69500.5427031068,67118.0774248017,68364.9895474297,29509712533,1.17,5259.77,5260.21,5222.1,5235.48,3818750000,-0.46,2.3547,2.3579,2.3607,2.3321,272000,0.58
2024-05-31,68362.5159429005,68999.5652381306,66633.4183418303,67489.6117770498,27387283769,-1.28,5243.21,5280.33,5191.68,5277.51,5437160000,0.65,2.3339,2.3524,2.3686,2.33,121000,-0.88
2024-06-03,67753.8954139676,70230.8208497634,66252.0269225257,68804.7800851881,32401285323,1.55,5297.15,5302.11,5234.32,5283.4,4046920000,-0.26,2.3575,2.335,2.3635,2.3239,77000,1.01
2024-06-04,68804.5672232513,71047.4060137136,68564.6432212861,70567.7689044147,33149696544,2.56,5278.24,5298.8,5257.63,5291.34,3707900000,0.25,2.3357,2.3602,2.361,2.3245,140000,-0.92
2024-06-05,70568.3502921197,71735.4109799185,70390.7126911347,71082.8227040099,32810771409,0.73,5314.48,5354.16,5297.64,5354.03,3591460000,0.74,2.3636,2.3355,2.3652,2.3351,59000,1.19
2024-06-06,71082.840431362,71625.7372487098,70119.1230339739,70757.1658518634,25223152007,-0.46,5357.8,5362.35,5335.36,5352.96,3609990000,-0.09,2.3789,2.3638,2.3852,2.3614,88000,0.65
2024-06-07,70759.1844842714,71907.8489829092,68507.2609412725,69342.5867361146,36188381096,-2.0,5343.81,5375.08,5331.33,5346.99,3692760000,0.06,2.3132,2.3836,2.3943,2.2931,130000,-2.76
2024-06-10,69644.3127359651,70146.068326324,69232.4254462119,69512.2802780003,20597699540,-0.19,5341.22,5365.79,5331.52,5360.79,3622280000,0.37,2.3151,2.2995,2.3193,2.2929,75000,0.08
2024-06-11,69508.0797260822,69549.4167266658,66123.5991587769,67332.0304641765,37116136345,-3.13,5353.0,5375.95,5327.25,5375.32,3568030000,0.42,2.3146,2.3157,2.3252,2.3033,79000,-0.02
2024-06-12,67321.3741025823,69977.8905524666,66902.4550653939,68241.1840753497,34497940693,1.37,5409.13,5447.25,5409.13,5421.03,3962840000,0.22,2.3427,2.3217,2.3451,2.3157,60000,1.21
2024-06-13,68243.1044352463,68365.7836010418,66304.5656045762,66756.3970935791,28955204145,-2.18,5441.93,5441.93,5402.51,5433.74,3530380000,-0.15,2.3059,2.3284,2.3302,2.2992,65000,-1.57
